Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,Home Office,90032,TEC-AC-10002323,176.8,8,0.0,22.98400000000001
188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Corporate,75051,OFF-ST-10001328,37.224000000000004,3,0.2,3.7224000000000004
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Corporate,75051,OFF-PA-10001950,20.016000000000002,3,0.2,6.254999999999996
190,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,10035,FUR-BO-10002613,899.1360000000001,4,0.2,112.39199999999991
191,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,10035,TEC-PH-10001552,71.76,6,0.0,20.092800000000004
192,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,10035,OFF-PA-10000061,51.84,8,0.0,24.883200000000002
193,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,10035,FUR-BO-10002545,626.3520000000001,3,0.2,46.97640000000001
194,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Home Office,10035,OFF-AR-10003514,19.9,5,0.0,6.566999999999998
195,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,MZ-17515,Corporate,92374,OFF-EN-10001509,14.280000000000001,7,0.0,6.711599999999999
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Consumer,45011,OFF-AR-10004685,7.408,2,0.2,1.2037999999999995
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Consumer,45011,OFF-AR-10004027,6.048,3,0.2,1.5876000000000006
198,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,Home Office,7090,OFF-ST-10001414,46.26,3,0.0,12.0276
199,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Corporate,19120,OFF-BI-10000343,2.9460000000000006,2,0.7,-2.2585999999999995
200,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Corporate,19120,OFF-PA-10002749,16.056,3,0.2,5.8203000000000005
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Consumer,44312,OFF-PA-10002666,21.744000000000003,3,0.2,6.794999999999999
202,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Consumer,80219,FUR-TA-10004289,218.75,2,0.5,-161.875
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Consumer,80219,OFF-AP-10003622,2.6,1,0.2,0.29249999999999987
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,Consumer,75220,OFF-AP-10003217,66.28399999999999,2,0.8,-178.9668
205,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,Corporate,37064,FUR-FU-10002960,35.168000000000006,7,0.2,9.671200000000002
206,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,Consumer,90604,TEC-PH-10001918,444.76800000000003,4,0.2,44.476800000000026
207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,48601,OFF-ST-10000642,83.92,4,0.0,5.874399999999994
208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,48601,TEC-PH-10001700,131.98,2,0.0,35.634600000000006
209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,48601,OFF-BI-10003274,15.92,4,0.0,7.4824
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,48601,OFF-FA-10000134,52.29,9,0.0,16.209899999999998
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Consumer,48601,OFF-ST-10001522,91.99,1,0.0,3.6795999999999935
212,CA-2015-101007,2015-02-09,2015-02-13,Second Class,MS-17980,Corporate,75220,TEC-AC-10001266,20.8,2,0.2,6.499999999999999
213,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,44256,OFF-LA-10004544,23.680000000000003,2,0.2,8.879999999999999
214,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,44256,FUR-BO-10004695,452.45,5,0.5,-244.32300000000006
215,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,44256,TEC-PH-10002844,62.982,3,0.4,-14.695800000000006
216,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,44256,TEC-MA-10000864,1188.0000000000002,9,0.7,-950.4000000000001
217,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Corporate,44256,TEC-AC-10000109,89.584,2,0.2,4.479200000000006
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Consumer,90032,OFF-ST-10001328,93.06,6,0.0,26.056800000000003
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Consumer,90032,TEC-PH-10002563,302.376,3,0.2,22.678200000000018
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,43017,OFF-FA-10000585,5.5840000000000005,2,0.2,1.8147999999999997
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,43017,OFF-PA-10004000,22.704000000000004,6,0.2,8.2302
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,43017,OFF-BI-10002852,19.776000000000003,4,0.7,-13.843199999999996
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,43017,FUR-FU-10000087,72.704,4,0.2,19.084800000000005
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,43017,TEC-MA-10001148,479.98800000000006,4,0.7,-383.9904
225,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Consumer,43017,OFF-AR-10001958,27.168000000000003,2,0.2,2.7168
226,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,48227,OFF-AR-10001026,2.2,1,0.0,0.9680000000000002
227,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,48227,FUR-TA-10003748,622.4499999999999,5,0.0,136.939
228,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,48227,OFF-ST-10002485,21.98,1,0.0,0.21979999999999933
229,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,Consumer,38401,FUR-CH-10004860,161.568,2,0.2,-28.27440000000002
230,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,Consumer,38401,FUR-CH-10004477,389.696,8,0.2,43.84079999999997
231,US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,Corporate,28205,OFF-BI-10001679,18.648000000000003,7,0.7,-12.431999999999999
232,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,33614,FUR-TA-10001705,233.86,2,0.45,-102.04800000000003
233,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,33614,FUR-TA-10003473,620.6145000000001,3,0.45,-248.24579999999992
234,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,33614,OFF-BI-10001679,5.328000000000001,2,0.7,-3.5519999999999996
235,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,33614,FUR-FU-10004017,258.072,3,0.2,0.0
236,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Home Office,33614,TEC-AC-10003832,617.9760000000001,3,0.2,-7.724700000000098
237,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,Corporate,95051,OFF-PA-10002479,10.56,2,0.0,4.752
238,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,60610,OFF-PA-10003349,25.920000000000005,5,0.2,9.396
239,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,60610,FUR-FU-10000576,419.68000000000006,5,0.6,-356.72799999999995
240,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,60610,FUR-FU-10004351,11.688,3,0.6,-4.6751999999999985
241,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,60610,TEC-PH-10000011,31.983999999999998,2,0.2,11.194399999999998
242,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,60610,FUR-TA-10002607,177.225,5,0.5,-120.51299999999998
243,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,60610,FUR-FU-10002505,4.0440000000000005,3,0.6,-2.8307999999999995
244,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Consumer,60610,OFF-AR-10004685,7.408,2,0.2,1.2037999999999995
245,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,55044,FUR-CH-10004063,2001.8600000000001,7,0.0,580.5393999999999
246,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,55044,OFF-ST-10002276,166.72,2,0.0,41.68000000000001
247,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,55044,OFF-PA-10004082,47.88,6,0.0,23.94
248,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,55044,OFF-AP-10002945,1503.25,5,0.0,496.07249999999993
249,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Home Office,55044,OFF-PA-10000061,25.92,4,0.0,12.441600000000001
250,CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,Consumer,94109,FUR-CH-10002965,321.568,2,0.2,28.137200000000007
251,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Consumer,92037,OFF-PA-10004569,7.61,1,0.0,3.5766999999999998
252,CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Consumer,92037,TEC-AC-10003832,3347.37,13,0.0,636.0002999999997
253,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Consumer,10024,OFF-ST-10001228,80.58,6,0.0,22.562400000000004
254,CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Consumer,10024,OFF-EN-10003296,361.92,4,0.0,162.864
255,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Corporate,60623,FUR-FU-10002505,12.132000000000001,9,0.6,-8.492399999999998
256,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Corporate,60623,OFF-ST-10004804,82.368,2,0.2,-19.562399999999997
257,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Corporate,60623,OFF-ST-10001590,53.92,5,0.2,4.043999999999997
258,US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Corporate,60623,TEC-PH-10001580,647.904,6,0.2,56.691599999999966
259,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Consumer,10009,TEC-AC-10000290,20.37,3,0.0,6.925800000000001
260,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Consumer,10009,OFF-ST-10002790,221.54999999999998,3,0.0,6.646500000000017
261,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Consumer,10009,OFF-BI-10003460,17.52,5,0.2,6.131999999999999
262,US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,Corporate,77506,OFF-AP-10002203,1.6239999999999994,2,0.8,-4.466
263,US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Corporate,77036,TEC-MA-10000822,3059.982,3,0.4,-509.99700000000075
264,US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Corporate,77036,TEC-MA-10003353,2519.9579999999996,7,0.4,-251.99579999999992
265,CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,Consumer,60610,TEC-PH-10001433,328.224,4,0.2,28.7196
266,CA-2015-155040,2015-11-10,2015-11-15,Standard Class,AH-10210,Consumer,94513,TEC-AC-10004469,79.9,2,0.0,35.156000000000006
267,CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,Corporate,27514,OFF-AR-10003602,14.015999999999998,3,0.2,4.7303999999999995
268,CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,Consumer,7960,OFF-FA-10003472,7.5600000000000005,6,0.0,0.3024
269,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Corporate,45231,OFF-ST-10004180,37.208,1,0.2,-7.441600000000001
270,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Corporate,45231,OFF-EN-10004386,57.576,3,0.2,21.591
271,CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,Corporate,94110,OFF-ST-10003208,725.84,4,0.0,210.4935999999999
272,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Consumer,94109,TEC-AC-10003628,209.92999999999998,7,0.0,92.36920000000002
273,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Consumer,94109,FUR-FU-10003274,5.28,3,0.0,2.3232000000000004
274,CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Consumer,94109,OFF-BI-10002557,10.92,3,0.2,4.094999999999999
275,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Corporate,90301,OFF-PA-10002615,8.82,2,0.0,4.0572
276,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Corporate,90301,OFF-AR-10001427,5.98,1,0.0,1.5548000000000002
277,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Corporate,19140,OFF-PA-10000673,11.648000000000001,2,0.2,4.0768
278,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Corporate,19140,OFF-PA-10004470,18.176,4,0.2,5.907199999999999
279,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Corporate,19140,OFF-ST-10000876,59.712,6,0.2,5.9712
280,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Corporate,19140,OFF-LA-10002043,24.839999999999996,3,0.2,8.694
281,US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Consumer,77070,OFF-BI-10004967,2.0799999999999996,5,0.8,-3.4320000000000004
282,US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Consumer,77070,TEC-PH-10001760,1114.4,7,0.2,376.11
283,CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,Consumer,90004,FUR-TA-10002903,1038.84,5,0.2,51.94200000000001
284,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Consumer,97206,OFF-PA-10000474,141.76,5,0.2,47.843999999999994
285,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Consumer,97206,TEC-AC-10001956,239.80000000000004,5,0.2,47.95999999999999
286,CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Consumer,97206,OFF-PA-10004100,31.104000000000006,6,0.2,10.8864
287,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Corporate,33319,OFF-BI-10000778,254.05800000000002,7,0.7,-169.3719999999999
288,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Corporate,33319,OFF-AP-10002684,194.52800000000002,2,0.2,24.315999999999974
289,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Corporate,33319,OFF-SU-10000646,961.4800000000001,5,0.2,-204.31449999999995
290,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Home Office,43229,OFF-FA-10002983,19.096,7,0.2,6.683599999999999
291,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Home Office,43229,OFF-LA-10004689,18.496000000000002,8,0.2,6.2424
292,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Home Office,43229,TEC-AC-10002001,255.98400000000004,2,0.2,54.39660000000001
293,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Home Office,43229,FUR-BO-10004709,86.97,3,0.5,-48.703199999999995
294,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Corporate,80906,FUR-FU-10004091,300.416,8,0.2,78.8592
295,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Corporate,80906,FUR-CH-10001891,230.35200000000003,3,0.2,20.155800000000013
296,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Corporate,80906,FUR-FU-10002918,218.35200000000003,3,0.2,-24.5646
297,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Corporate,80906,OFF-BI-10004593,78.60000000000001,5,0.7,-62.88000000000001
298,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Corporate,80906,OFF-FA-10004854,27.552000000000003,3,0.2,9.298799999999996
299,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Corporate,7109,OFF-PA-10002105,32.400000000000006,5,0.0,15.552000000000001
300,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Corporate,7109,OFF-ST-10002756,1082.48,8,0.0,10.824800000000096
301,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Corporate,7109,OFF-PA-10004243,56.91,3,0.0,27.316799999999997
302,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Corporate,7109,FUR-FU-10001861,77.6,4,0.0,38.023999999999994
303,CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,Corporate,7109,OFF-BI-10002706,14.28,1,0.0,6.5687999999999995
304,US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,Consumer,60623,FUR-TA-10002533,219.07500000000002,3,0.5,-131.44500000000005
305,CA-2015-144253,2015-05-04,2015-05-09,Second Class,AS-10225,Corporate,10024,FUR-FU-10002671,26.8,2,0.0,12.863999999999999
306,CA-2014-130960,2014-12-30,2015-01-04,Standard Class,KB-16600,Corporate,48180,OFF-AR-10003651,9.84,3,0.0,2.853599999999999
307,CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,Home Office,8701,OFF-BI-10001072,45.480000000000004,3,0.0,20.9208
308,CA-2014-111003,2014-06-01,2014-06-06,Standard Class,CR-12625,Home Office,8701,OFF-AR-10002135,289.20000000000005,6,0.0,83.86799999999997
309,CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,Consumer,22204,OFF-AR-10002804,4.89,1,0.0,2.0049
310,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Corporate,80004,FUR-FU-10001918,15.136000000000003,4,0.2,3.594800000000001
311,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Corporate,80004,FUR-CH-10004086,466.76800000000003,2,0.2,52.51139999999998
312,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Corporate,80004,FUR-FU-10001756,15.232,1,0.2,1.7135999999999978
313,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Corporate,80004,OFF-LA-10000634,6.264,3,0.2,2.0358
314,CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,Corporate,7601,FUR-FU-10001588,87.53999999999999,3,0.0,37.6422
315,CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Corporate,33710,TEC-PH-10002398,178.38400000000001,2,0.2,22.297999999999973
316,CA-2014-167850,2014-08-09,2014-08-16,Standard Class,AG-10525,Corporate,33710,OFF-PA-10001937,15.552000000000003,3,0.2,5.4432
317,CA-2014-164259,2014-12-28,2014-12-30,First Class,SP-20860,Corporate,19143,OFF-AR-10003373,99.13600000000001,4,0.2,8.674399999999995
318,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Home Office,10024,FUR-CH-10002602,135.882,1,0.1,24.156800000000004
319,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Home Office,10024,TEC-MA-10002927,3991.98,2,0.0,1995.99
320,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Home Office,10024,TEC-PH-10004093,275.94,6,0.0,80.0226
321,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Home Office,10024,TEC-AC-10000892,360.0,4,0.0,129.6
322,CA-2014-164973,2014-11-04,2014-11-09,Standard Class,NM-18445,Home Office,10024,OFF-ST-10002974,43.57,1,0.0,13.070999999999998
323,CA-2014-156601,2014-09-19,2014-09-24,Standard Class,FA-14230,Corporate,90805,OFF-FA-10000624,7.16,2,0.0,3.58
324,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Corporate,92345,OFF-BI-10004593,251.52,6,0.2,81.744
325,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Corporate,92345,TEC-AC-10001908,99.99,1,0.0,34.9965
326,CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,Corporate,37130,FUR-FU-10001967,15.991999999999999,1,0.2,0.999499999999999
327,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Consumer,19143,TEC-PH-10003645,290.898,3,0.4,-67.8762
328,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Consumer,19143,OFF-ST-10000675,54.224000000000004,2,0.2,3.3889999999999993
329,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Consumer,19143,FUR-CH-10003312,786.744,4,0.3,-258.5016000000001
330,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Consumer,19143,OFF-LA-10001074,100.24000000000001,10,0.2,33.83099999999999
331,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Consumer,19143,OFF-BI-10001524,37.76400000000001,6,0.7,-27.693600000000004
332,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,Consumer,19134,TEC-PH-10004614,82.8,2,0.4,-20.700000000000003
333,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,Consumer,19134,OFF-BI-10001153,20.724000000000004,2,0.7,-13.815999999999995
334,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,Consumer,19134,OFF-BI-10001982,4.896000000000001,3,0.7,-3.427199999999999
335,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Consumer,90045,OFF-BI-10001922,4.752000000000001,1,0.2,1.6037999999999997
336,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Consumer,90045,TEC-CO-10001449,959.984,2,0.2,335.99440000000004
337,CA-2015-137946,2015-09-01,2015-09-04,Second Class,DB-13615,Consumer,90045,OFF-BI-10004140,14.368000000000002,4,0.2,4.489999999999998
338,CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Corporate,94122,OFF-BI-10003314,7.712000000000001,2,0.2,2.7956000000000003
339,CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,Corporate,94122,FUR-TA-10004575,698.3520000000001,3,0.2,-17.458800000000053
340,CA-2015-128167,2015-06-22,2015-06-26,Second Class,KL-16645,Consumer,84041,OFF-FA-10000490,4.96,4,0.0,2.3312
341,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Corporate,19140,OFF-AR-10000122,17.856,4,0.2,1.1159999999999979
342,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Corporate,19140,OFF-BI-10003656,509.9700000000001,10,0.7,-407.9759999999999
343,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Corporate,19140,OFF-FA-10002780,30.991999999999997,13,0.2,10.072399999999996
344,CA-2014-122336,2014-04-13,2014-04-17,Second Class,JD-15895,Corporate,19140,TEC-PH-10000702,71.928,12,0.4,8.39159999999999
345,US-2015-120712,2015-12-20,2015-12-24,Standard Class,CS-12130,Consumer,78745,OFF-ST-10000107,88.80000000000001,4,0.2,-2.220000000000013
346,CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,Consumer,94122,TEC-PH-10002293,47.976,3,0.2,4.797600000000003
347,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Consumer,1852,OFF-AR-10004027,7.5600000000000005,3,0.0,3.0996000000000006
348,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Consumer,1852,OFF-PA-10000249,24.56,2,0.0,11.543199999999999
349,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Consumer,1852,OFF-AR-10001374,12.96,2,0.0,4.1472
